City/District,Waste Type,Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Disposal Method,Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Name,Landfill Capacity (Tons),Year,Landfill_Lat,Landfill_Long,Waste_Per_Capita_kg,Landfill_Utilization_Ratio,Cost_Per_Campaign,Year_Category,Efficiency_PopDensity_Interaction,Campaign_Efficiency_Interaction,Log_Waste_Per_Capita_kg,Log_Landfill_Utilization_Ratio,Log_Cost_Per_Campaign,City_FreqEnc
Nagpur,Organic,3596,78,19087,6,Incineration,2010,6,Nagpur Landfill,49830,2019,35.7049,71.8706,188.40048200345785,0.0721653622315874,335.0,Before_2021,114522,36,5.243863725645561,0.06968030656545361,5.817111159963204,0.029411764705882353
Nagpur,E-Waste,3689,63,19087,9,Recycling,4676,19,Nagpur Landfill,49830,2019,35.7049,71.8706,193.272908262168,0.0740317078065422,246.10526315789477,Before_2021,171783,171,5.269263914145915,0.07141951874821398,5.509814412475923,0.029411764705882353
Nagpur,Construction,6771,63,19087,8,Composting,3379,13,Nagpur Landfill,49830,2019,35.7049,71.8706,354.7440666422172,0.135881998795906,259.9230769230769,Before_2021,152696,104,5.874211558383137,0.12740944060427245,5.564225639450257,0.029411764705882353
Nagpur,Hazardous,8145,57,19087,6,Recycling,4243,12,Nagpur Landfill,49830,2019,35.7049,71.8706,426.7302352386441,0.1634557495484647,353.5833333333333,Before_2021,114522,72,6.058492705366111,0.1513946708482821,5.870943391219474,0.029411764705882353
Nagpur,Plastic,6612,31,19087,5,Recycling,1468,17,Nagpur Landfill,49830,2020,35.7049,71.8706,346.41378949022896,0.1326911499096929,86.3529411764706,Before_2021,95435,85,5.850516546428076,0.12459634992455615,4.469956707180584,0.029411764705882353
Nagpur,Organic,1890,52,19087,5,Incineration,4587,1,Nagpur Landfill,49830,2020,35.7049,71.8706,99.02027558023786,0.0379289584587597,4587.0,Before_2021,95435,5,4.60537292123829,0.03722734161034346,8.431199478249262,0.029411764705882353
Nagpur,E-Waste,2774,57,19087,8,Composting,1765,9,Nagpur Landfill,49830,2020,35.7049,71.8706,145.33452087808456,0.0556692755368252,196.11111111111111,Before_2021,152696,72,4.985895239714118,0.05417495018640526,5.2837675855333055,0.029411764705882353
Nagpur,Construction,2848,37,19087,5,Composting,3397,9,Nagpur Landfill,49830,2020,35.7049,71.8706,149.21150521297218,0.0571543247039935,377.44444444444446,Before_2021,95435,45,5.01204433568389,0.05558069878894179,5.936069283886415,0.029411764705882353
Nagpur,Hazardous,9161,52,19087,10,Composting,4277,0,Nagpur Landfill,49830,2020,35.7049,71.8706,479.9601823230471,0.1838450732490467,266.9330357142857,Before_2021,190870,0,6.175784485646056,0.16876767760375377,5.590737082551223,0.029411764705882353
Nagpur,Plastic,2872,47,19087,5,Incineration,1084,16,Nagpur Landfill,49830,2021,35.7049,71.8706,150.4689055378006,0.0576359622717238,67.75,2021_and_after,95435,80,5.020380359909083,0.05603619319803178,4.230476736546681,0.029411764705882353
Nagpur,Organic,1799,32,19087,8,Recycling,994,19,Nagpur Landfill,49830,2021,35.7049,71.8706,94.25263268193012,0.0361027493477824,52.31578947368421,2021_and_after,152696,152,4.556532653330144,0.03546631782651454,3.976232525082243,0.029411764705882353
Nagpur,E-Waste,1683,52,19087,8,Recycling,928,3,Nagpur Landfill,49830,2021,35.7049,71.8706,88.17519777859276,0.033774834437086,309.3333333333333,2021_and_after,152696,24,4.490602949112894,0.03321699070646196,5.737646988608957,0.029411764705882353
Nagpur,Construction,1312,65,19087,8,Incineration,4213,6,Nagpur Landfill,49830,2021,35.7049,71.8706,68.73788442395347,0.0263295203692554,702.1666666666666,2021_and_after,152696,48,4.244743705598876,0.0259888651350908,6.555593942896284,0.029411764705882353
Nagpur,Hazardous,8479,57,19087,5,Incineration,3518,13,Nagpur Landfill,49830,2021,35.7049,71.8706,444.2290564258396,0.1701585390327112,270.61538461538464,2021_and_after,95435,65,6.098588883277586,0.15713924307666366,5.60438703846685,0.029411764705882353
Nagpur,Plastic,4929,39,19087,8,Composting,4371,14,Nagpur Landfill,49830,2022,35.7049,71.8706,258.2385917116362,0.0989163154726068,312.2142857142857,2021_and_after,152696,112,5.557748841171809,0.09432452645544359,5.746887575191025,0.029411764705882353
Nagpur,Organic,8001,78,19087,7,Landfill,1652,11,Nagpur Landfill,49830,2022,35.7049,71.8706,419.1858332896736,0.1605659241420831,150.1818181818182,2021_and_after,133609,77,6.0406970736342664,0.14890775179025081,5.018483206394557,0.029411764705882353
Nagpur,E-Waste,4941,42,19087,7,Recycling,1341,13,Nagpur Landfill,49830,2022,35.7049,71.8706,258.8672918740504,0.099157134256472,103.15384615384616,2021_and_after,133609,91,5.560171084839969,0.09454364450616971,4.645869096010683,0.029411764705882353
Nagpur,Construction,7157,54,19087,9,Landfill,3776,16,Nagpur Landfill,49830,2022,35.7049,71.8706,374.9672551998743,0.1436283363435681,236.0,2021_and_after,171783,144,5.929502052363204,0.13420595935384075,5.4680601411351315,0.029411764705882353
Nagpur,Hazardous,4487,70,19087,8,Landfill,753,6,Nagpur Landfill,49830,2022,35.7049,71.8706,235.08146906271284,0.0900461569335741,125.5,2021_and_after,152696,48,5.464176953347925,0.08622004115511224,4.840242308167575,0.029411764705882353
Nagpur,Plastic,8211,56,19087,10,Incineration,3459,1,Nagpur Landfill,49830,2023,35.7049,71.8706,430.1880861319223,0.164780252859723,3459.0,2021_and_after,190870,10,6.066544389648897,0.15253244507114647,8.14902386805177,0.029411764705882353
Nagpur,Organic,3087,44,19087,8,Composting,1673,11,Nagpur Landfill,49830,2023,35.7049,71.8706,161.73311678105517,0.0619506321493076,152.0909090909091,2021_and_after,152696,88,5.092111538571236,0.060107436004136566,5.031031922003901,0.029411764705882353
Nagpur,E-Waste,2446,34,19087,7,Landfill,3797,19,Nagpur Landfill,49830,2023,35.7049,71.8706,128.1500497720962,0.0490868954445113,199.8421052631579,2021_and_after,133609,133,4.86097490492386,0.047920162441476254,5.302519053401737,0.029411764705882353
Nagpur,Construction,7276,84,19087,6,Composting,4414,3,Nagpur Landfill,49830,2023,35.7049,71.8706,381.2018651438152,0.1460164559502307,1471.3333333333333,2021_and_after,114522,18,5.945948911814713,0.13629197765736675,7.294603722928417,0.029411764705882353
Nagpur,Hazardous,2698,60,19087,6,Composting,4250,13,Nagpur Landfill,49830,2023,35.7049,71.8706,141.35275318279457,0.0541440899056793,326.9230769230769,2021_and_after,114522,78,4.958308154476912,0.05272914846592365,5.792779059303673,0.029411764705882353
Patna,Plastic,4649,46,16101,7,Landfill,4941,5,Patna Landfill,67316,2019,18.5496,94.8411,288.7398298242345,0.0690623328777705,988.2,Before_2021,112707,35,5.668983381773768,0.06678193986380718,6.896896535647262,0.029411764705882353
Patna,Organic,8814,55,16101,7,Incineration,1093,12,Patna Landfill,67316,2019,18.5496,94.8411,547.4194149431712,0.1309346960603719,91.08333333333331,Before_2021,112707,84,6.307040349948383,0.12304445546729427,4.522693964163853,0.029411764705882353
Patna,E-Waste,9674,61,16101,9,Composting,4410,6,Patna Landfill,67316,2019,18.5496,94.8411,600.8322464443203,0.1437102620476558,735.0,Before_2021,144909,54,6.399978746084305,0.1342775934391313,6.601230118728877,0.029411764705882353
Patna,Construction,2770,38,16101,7,Composting,4725,1,Patna Landfill,67316,2019,18.5496,94.8411,172.03900378858455,0.041149206726484,4725.0,Before_2021,112707,7,5.153517024511868,0.040325109550787164,8.460834457746854,0.029411764705882353
Patna,Hazardous,8112,75,16101,8,Landfill,4847,14,Patna Landfill,67316,2019,18.5496,94.8411,503.8196385317682,0.1205062689405193,346.2142857142857,Before_2021,128808,112,6.224201214059359,0.1137806090138493,5.849942127430197,0.029411764705882353
Patna,Plastic,2480,54,16101,6,Composting,2899,1,Patna Landfill,67316,2020,18.5496,94.8411,154.02770014284826,0.0368411670330976,2899.0,Before_2021,96606,6,5.043603811551431,0.03617875168515662,7.9724660159745655,0.029411764705882353
Patna,Organic,9551,53,16101,10,Recycling,613,2,Patna Landfill,67316,2020,18.5496,94.8411,593.1929693807838,0.1418830590052885,306.5,Before_2021,161010,20,6.387204130883085,0.13267870582006264,5.728475087246572,0.029411764705882353
Patna,E-Waste,8893,30,16101,9,Composting,2435,5,Patna Landfill,67316,2020,18.5496,94.8411,552.3259424880442,0.1321082654940875,487.0,Before_2021,144909,45,6.315947235643956,0.12408161610352932,6.1903154058531475,0.029411764705882353
Patna,Construction,2294,60,16101,7,Composting,1318,12,Patna Landfill,67316,2020,18.5496,94.8411,142.47562263213464,0.0340780795056153,109.83333333333331,Before_2021,112707,84,4.96616514364094,0.033510285329748216,4.708027571427799,0.029411764705882353
Patna,Hazardous,5732,35,16101,10,Landfill,3828,5,Patna Landfill,67316,2020,18.5496,94.8411,356.00273274951866,0.0851506328361756,765.6,Before_2021,161010,50,5.877743436510898,0.08171880946321207,6.6419651529464545,0.029411764705882353
Patna,Plastic,7850,30,16101,9,Recycling,2453,0,Patna Landfill,67316,2021,18.5496,94.8411,487.5473573069996,0.116614177907184,266.9330357142857,2021_and_after,144909,0,6.191436411117713,0.11030105120486415,5.590737082551223,0.029411764705882353
Patna,Organic,8634,78,16101,6,Incineration,2042,15,Patna Landfill,67316,2021,18.5496,94.8411,536.2399850940935,0.1282607403886149,136.13333333333333,2021_and_after,96606,90,6.286444894295534,0.120677279190955,4.920953688550747,0.029411764705882353
Patna,E-Waste,2971,34,16101,10,Recycling,3891,11,Patna Landfill,67316,2021,18.5496,94.8411,184.522700453388,0.0441351238932794,353.72727272727275,2021_and_after,161010,110,5.2231772489721475,0.04318891010178562,5.871349248384686,0.029411764705882353
Patna,Construction,3937,60,16101,10,Recycling,2798,17,Patna Landfill,67316,2021,18.5496,94.8411,244.51897397677163,0.0584853526650424,164.58823529411765,2021_and_after,161010,170,5.50337423132251,0.05683897367468913,5.109504196517575,0.029411764705882353
Patna,Hazardous,2450,81,16101,6,Composting,2554,9,Patna Landfill,67316,2021,18.5496,94.8411,152.16446183466866,0.0363955077544714,283.77777777777777,2021_and_after,96606,54,5.031512258038182,0.035748835225632235,5.651709149027852,0.029411764705882353
Patna,Plastic,5289,80,16101,6,Composting,4814,2,Patna Landfill,67316,2022,18.5496,94.8411,328.48891373206635,0.0785697308217957,2407.0,2021_and_after,96606,12,5.797542707646839,0.07563584013187388,7.786551806428712,0.029411764705882353
Patna,Organic,2838,64,16101,8,Recycling,2341,9,Patna Landfill,67316,2022,18.5496,94.8411,176.26234395379169,0.0421593677580367,260.1111111111111,2021_and_after,128808,72,5.177630804475627,0.04129487574201931,5.564946029801985,0.029411764705882353
Patna,E-Waste,4581,38,16101,10,Recycling,874,14,Patna Landfill,67316,2022,18.5496,94.8411,284.5164896590274,0.0680521718462178,62.42857142857143,2021_and_after,161010,140,5.6542997845526255,0.06583658938815369,4.149914413376911,0.029411764705882353
Patna,Construction,8770,85,16101,5,Landfill,4856,16,Patna Landfill,67316,2022,18.5496,94.8411,544.6866654245079,0.1302810624517202,303.5,2021_and_after,80505,80,6.30204493816797,0.12246632962999061,5.718671087149952,0.029411764705882353
Patna,Hazardous,9560,50,16101,9,Incineration,3551,12,Patna Landfill,67316,2022,18.5496,94.8411,593.7519408732377,0.1420167567888763,295.9166666666667,2021_and_after,144909,108,6.388144412520723,0.13279578432133132,5.693451515817836,0.029411764705882353
Patna,Plastic,9786,79,16101,8,Landfill,4591,12,Patna Landfill,67316,2023,18.5496,94.8411,607.7883361281908,0.1453740566878602,382.5833333333333,2021_and_after,128808,96,6.411470647573193,0.13573127071923652,5.949556894029241,0.029411764705882353
Patna,Organic,1934,32,16101,6,Recycling,3517,20,Patna Landfill,67316,2023,18.5496,94.8411,120.11676293397926,0.0287301681621011,175.85,2021_and_after,96606,120,4.796755063225477,0.02832519521662097,5.17530191565149,0.029411764705882353
Patna,E-Waste,7176,61,16101,6,Incineration,4670,16,Patna Landfill,67316,2023,18.5496,94.8411,445.6866033165642,0.1066016994473825,291.875,2021_and_after,96606,96,6.101857237571583,0.10129378721843255,5.67974589682796,0.029411764705882353
Patna,Construction,3657,41,16101,6,Landfill,2447,15,Patna Landfill,67316,2023,18.5496,94.8411,227.1287497670952,0.0543258660645314,163.13333333333333,2021_and_after,96606,90,5.429910161536876,0.052901573174929106,5.100679105642189,0.029411764705882353
Patna,Hazardous,666,58,16101,6,Composting,2751,9,Patna Landfill,67316,2023,18.5496,94.8411,41.36389044158748,0.0098936359855012,305.6666666666667,2021_and_after,96606,54,3.7462963588574922,0.00984501440214098,5.725761381374976,0.029411764705882353
Bhopal,Plastic,4466,83,4071,8,Recycling,3118,17,Bhopal Landfill,83130,2019,18.3203,75.8314,1097.0277573077867,0.0537230843257548,183.41176470588235,Before_2021,32568,136,7.001270901629533,0.052329687256346916,5.217171109010805,0.029411764705882353
Bhopal,Organic,6799,51,4071,5,Composting,1735,7,Bhopal Landfill,83130,2019,18.3203,75.8314,1670.105625153525,0.081787561650427,247.8571428571429,Before_2021,20355,35,7.421240737341859,0.07861482256178913,5.516879008357135,0.029411764705882353
Bhopal,E-Waste,7350,36,4071,9,Incineration,3424,5,Bhopal Landfill,83130,2019,18.3203,75.8314,1805.4532056005896,0.0884157343919162,684.8,Before_2021,36639,45,7.499120646903506,0.08472318426486822,6.53058604002882,0.029411764705882353
Bhopal,Construction,9384,71,4071,5,Landfill,1922,18,Bhopal Landfill,83130,2019,18.3203,75.8314,2305.084745762712,0.112883435582822,106.77777777777776,Before_2021,20355,90,7.743306450267661,0.10695433687427382,4.680071494161209,0.029411764705882353
Bhopal,Hazardous,8117,44,4071,6,Composting,1207,14,Bhopal Landfill,83130,2019,18.3203,75.8314,1993.8590027020389,0.0976422470828822,86.21428571428571,Before_2021,24426,84,7.5983286514890205,0.0931644676668244,4.468368144495446,0.029411764705882353
Bhopal,Plastic,7146,63,4071,10,Composting,2539,16,Bhopal Landfill,83130,2020,18.3203,75.8314,1755.3426676492263,0.0859617466618549,158.6875,Before_2021,40710,160,7.470988896187839,0.08246599682308806,5.073218780398023,0.029411764705882353
Bhopal,Organic,2797,74,4071,10,Landfill,2013,19,Bhopal Landfill,83130,2020,18.3203,75.8314,687.0547776958978,0.0336460964753999,105.94736842105264,Before_2021,40710,190,6.533868453507977,0.03309245103490541,4.6723368295319325,0.029411764705882353
Bhopal,E-Waste,9730,59,4071,8,Recycling,3752,10,Bhopal Landfill,83130,2020,18.3203,75.8314,2390.076148366494,0.117045591242632,375.2,Before_2021,32568,80,7.779498814866914,0.1106873350487789,5.9301209168669295,0.029411764705882353
Bhopal,Construction,2396,42,4071,10,Composting,4938,13,Bhopal Landfill,83130,2020,18.3203,75.8314,588.5531810366003,0.0288223264766029,379.84615384615387,Before_2021,40710,130,6.379364929710951,0.02841477573989176,5.942395497899886,0.029411764705882353
Bhopal,Hazardous,8644,36,4071,8,Recycling,4560,11,Bhopal Landfill,83130,2020,18.3203,75.8314,2123.3112257430607,0.1039817153855407,414.54545454545456,Before_2021,32568,88,7.66120289975525,0.09892338556697128,6.029592005533374,0.029411764705882353
Bhopal,Plastic,3735,47,4071,10,Landfill,4938,14,Bhopal Landfill,83130,2021,18.3203,75.8314,917.4649963154015,0.044929628293035,352.7142857142857,2021_and_after,40710,140,6.822703794310484,0.043949541802866074,5.8684894847491735,0.029411764705882353
Bhopal,Organic,1025,48,4071,10,Composting,503,17,Bhopal Landfill,83130,2021,18.3203,75.8314,251.78088921640875,0.0123300854083964,29.58823529411765,2021_and_after,40710,170,5.532523062961067,0.012254689035132717,3.420615467519257,0.029411764705882353
Bhopal,E-Waste,2177,52,4071,7,Composting,3857,10,Bhopal Landfill,83130,2021,18.3203,75.8314,534.7580447064603,0.0261878984722723,385.7,2021_and_after,28497,70,6.283682650025291,0.025850866893606658,5.957649198613251,0.029411764705882353
Bhopal,Construction,9006,30,4071,9,Recycling,4386,9,Bhopal Landfill,83130,2021,18.3203,75.8314,2212.2328666175385,0.1083363406712378,487.3333333333333,2021_and_after,36639,81,7.702209561183679,0.10286009882360951,6.190998232783058,0.029411764705882353
Bhopal,Hazardous,9834,44,4071,6,Recycling,4541,6,Bhopal Landfill,83130,2021,18.3203,75.8314,2415.622697126013,0.1182966438108985,756.8333333333334,2021_and_after,24426,36,7.790126264722408,0.11180667389476895,6.630463484596955,0.029411764705882353
Bhopal,Plastic,2220,67,4071,9,Landfill,1402,8,Bhopal Landfill,83130,2022,18.3203,75.8314,545.3205600589536,0.0267051605918441,175.25,2021_and_after,36639,72,6.3032059098004884,0.02635480169745288,5.171903441692378,0.029411764705882353
Bhopal,Organic,1942,42,4071,9,Landfill,3010,17,Bhopal Landfill,83130,2022,18.3203,75.8314,477.03267010562513,0.0233610008420546,177.05882352941177,2021_and_after,36639,153,6.16967907765718,0.023092309218985915,5.182113964965502,0.029411764705882353
Bhopal,E-Waste,9089,53,4071,7,Landfill,3699,12,Bhopal Landfill,83130,2022,18.3203,75.8314,2232.62097764677,0.1093347768555274,308.25,2021_and_after,28497,84,7.7113793043787,0.10376053554198367,5.734150011272598,0.029411764705882353
Bhopal,Construction,7209,52,4071,5,Recycling,3052,2,Bhopal Landfill,83130,2022,18.3203,75.8314,1770.8179808400885,0.0867195958137856,1526.0,2021_and_after,20355,10,7.479761406272802,0.0831636133284172,7.3310603052186325,0.029411764705882353
Bhopal,Hazardous,4153,74,4071,7,Incineration,4045,0,Bhopal Landfill,83130,2022,18.3203,75.8314,1020.1424711373128,0.0499578972693371,266.9330357142857,2021_and_after,28497,0,6.92867734921067,0.048750065526765606,5.590737082551223,0.029411764705882353
Bhopal,Plastic,9364,83,4071,10,Landfill,892,11,Bhopal Landfill,83130,2023,18.3203,75.8314,2300.171947924343,0.1126428485504631,81.0909090909091,2021_and_after,40710,110,7.741173814720305,0.10673813000670154,4.407827280618615,0.029411764705882353
Bhopal,Organic,1667,72,4071,10,Landfill,1400,10,Bhopal Landfill,83130,2023,18.3203,75.8314,409.48169982805206,0.0200529291471189,140.0,2021_and_after,40710,100,6.017331347699127,0.019854517270576508,4.948759890378168,0.029411764705882353
Bhopal,E-Waste,4863,45,4071,9,Incineration,3429,14,Bhopal Landfill,83130,2023,18.3203,75.8314,1194.5467943994104,0.0584987369180801,244.92857142857144,2021_and_after,36639,126,7.0863589282481225,0.056851618316756815,5.505041133723266,0.029411764705882353
Bhopal,Construction,6131,50,4071,8,Composting,714,17,Bhopal Landfill,83130,2023,18.3203,75.8314,1506.018177352002,0.0737519547696379,42.0,2021_and_after,32568,136,7.317888260499339,0.07115901482190067,3.7612001156935624,0.029411764705882353
Bhopal,Hazardous,7203,43,4071,9,Recycling,3001,19,Bhopal Landfill,83130,2023,18.3203,75.8314,1769.3441414885776,0.0866474197040779,157.94736842105263,2021_and_after,36639,171,7.4789292368883045,0.08309719462488585,5.068573131202474,0.029411764705882353
